2017/07/26 19:12:33 [release] Leaf 1.1.2 starting up
2017/07/26 19:12:33 [debug  ] Gate Module Run
2017/07/29 23:50:05 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53848->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:06 [debug  ] read message: EOF
2017/07/29 23:50:06 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53852->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:06 [debug  ] read message: EOF
2017/07/29 23:50:06 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53856->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:06 [debug  ] read message: EOF
2017/07/29 23:50:06 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53860->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:07 [debug  ] read message: EOF
2017/07/29 23:50:07 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53864->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:07 [debug  ] read message: EOF
2017/07/29 23:50:07 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53868->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:08 [debug  ] read message: EOF
2017/07/29 23:50:08 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53872->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:09 [debug  ] read message: EOF
2017/07/29 23:50:09 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53876->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:09 [debug  ] read message: EOF
2017/07/29 23:50:09 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53880->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:10 [debug  ] read message: EOF
2017/07/29 23:50:10 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53884->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:11 [debug  ] read message: EOF
2017/07/29 23:50:11 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53888->127.0.0.1:8890: use of closed network connection
2017/07/29 23:50:12 [debug  ] read message: EOF
2017/07/29 23:50:12 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53892->127.0.0.1:8890: use of closed network connection
2017/07/29 23:51:25 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/29 23:51:25 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:53907: use of closed network connection
2017/07/29 23:56:34 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/29 23:56:34 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54012: use of closed network connection
2017/07/29 23:58:23 [debug  ] read message: EOF
2017/07/29 23:58:23 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54054->127.0.0.1:8890: use of closed network connection
2017/07/29 23:59:34 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/29 23:59:34 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54106: use of closed network connection
2017/07/29 23:59:45 [debug  ] read message: EOF
2017/07/29 23:59:45 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54112->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:10 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/30 00:00:10 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54130: use of closed network connection
2017/07/30 00:00:45 [debug  ] read message: EOF
2017/07/30 00:00:45 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54155->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:47 [debug  ] read message: EOF
2017/07/30 00:00:47 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54160->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:48 [debug  ] read message: EOF
2017/07/30 00:00:48 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54164->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:49 [debug  ] read message: EOF
2017/07/30 00:00:49 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54168->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:49 [debug  ] read message: EOF
2017/07/30 00:00:49 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54172->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:50 [debug  ] read message: EOF
2017/07/30 00:00:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54176->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:50 [debug  ] read message: EOF
2017/07/30 00:00:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54180->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:50 [debug  ] read message: EOF
2017/07/30 00:00:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54184->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:51 [debug  ] read message: EOF
2017/07/30 00:00:51 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54188->127.0.0.1:8890: use of closed network connection
2017/07/30 00:00:55 [debug  ] read message: EOF
2017/07/30 00:00:55 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54192->127.0.0.1:8890: use of closed network connection
2017/07/30 00:01:19 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/30 00:01:19 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54199: use of closed network connection
2017/07/30 00:02:00 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/30 00:02:00 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54216: use of closed network connection
2017/07/30 00:02:21 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54240: wsarecv: An existing connection was forcibly closed by the remote host.
2017/07/30 00:02:21 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54241->127.0.0.1:8890: use of closed network connection
2017/07/30 00:03:54 [debug  ] read message: EOF
2017/07/30 00:03:54 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54291->127.0.0.1:8890: use of closed network connection
2017/07/30 00:04:21 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/30 00:04:21 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54300: use of closed network connection
2017/07/30 00:06:04 [debug  ] read message: EOF
2017/07/30 00:06:04 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54368->127.0.0.1:8890: use of closed network connection
2017/07/30 00:08:53 [debug  ] read message: EOF
2017/07/30 00:08:53 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54523->127.0.0.1:8890: use of closed network connection
2017/07/30 00:12:06 [debug  ] read message: EOF
2017/07/30 00:12:06 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54576->127.0.0.1:8890: use of closed network connection
2017/07/30 00:13:51 [debug  ] read message: EOF
2017/07/30 00:13:51 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:54725->127.0.0.1:8890: use of closed network connection
2017/07/30 00:18:07 [debug  ] read message: EOF
2017/07/30 00:18:07 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55094->127.0.0.1:8890: use of closed network connection
2017/07/30 01:00:15 [debug  ] read message: EOF
2017/07/30 01:00:15 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53961->127.0.0.1:8890: use of closed network connection
2017/07/30 01:00:27 [error  ] connect 127.0.0.1:8890 err:dial tcp 127.0.0.1:8890: connectex: No connection could be made because the target machine actively refused it.
2017/07/30 01:00:27 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54028: use of closed network connection
2017/07/30 01:00:32 [error  ] connect 127.0.0.1:8890 err:dial tcp 127.0.0.1:8890: connectex: No connection could be made because the target machine actively refused it.
2017/07/30 01:00:32 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54056: use of closed network connection
2017/07/30 01:02:34 [error  ] connect 127.0.0.1:8890 err:dial tcp 127.0.0.1:8890: connectex: No connection could be made because the target machine actively refused it.
2017/07/30 01:02:34 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54720: use of closed network connection
2017/07/30 01:03:09 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/30 01:03:09 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:54815: use of closed network connection
2017/07/30 01:06:12 [debug  ] read message: EOF
2017/07/30 01:06:12 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55918->127.0.0.1:8890: use of closed network connection
2017/07/30 01:06:22 [debug  ] read message: EOF
2017/07/30 01:06:22 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:55962->127.0.0.1:8890: use of closed network connection
2017/07/30 01:06:38 [debug  ] read message: EOF
2017/07/30 01:06:38 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:56063->127.0.0.1:8890: use of closed network connection
2017/07/30 01:06:59 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/30 01:06:59 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:56145: use of closed network connection
2017/07/30 01:07:49 [error  ] connect 127.0.0.1:8890 err:dial tcp 127.0.0.1:8890: connectex: No connection could be made because the target machine actively refused it.
2017/07/30 01:07:49 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:56475: use of closed network connection
2017/07/30 01:08:36 [error  ] newGSConn io.ReadFull error1:EOF
2017/07/30 01:08:36 [debug  ] read message: read tcp 127.0.0.1:11000->127.0.0.1:56577: use of closed network connection
2017/07/30 01:09:44 [debug  ] read message: EOF
2017/07/30 01:09:44 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57120->127.0.0.1:8890: use of closed network connection
2017/07/30 01:09:48 [debug  ] read message: EOF
2017/07/30 01:09:48 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57164->127.0.0.1:8890: use of closed network connection
2017/07/30 01:11:44 [debug  ] read message: EOF
2017/07/30 01:11:44 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:57667->127.0.0.1:8890: use of closed network connection
2017/07/30 01:14:01 [release] Leaf closing down (signal: interrupt)
