2017/06/12 17:03:57 [release] Leaf 1.1.2 starting up
2017/06/12 17:03:57 [debug  ] Gate Module Run
2017/06/13 22:53:21 [debug  ] read message: EOF
2017/06/13 22:53:21 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50476->127.0.0.1:8890: use of closed network connection
2017/06/13 22:54:19 [debug  ] read message: EOF
2017/06/13 22:54:19 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50506->127.0.0.1:8890: use of closed network connection
2017/06/13 22:59:58 [debug  ] read message: EOF
2017/06/13 22:59:58 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50612->127.0.0.1:8890: use of closed network connection
2017/06/13 23:01:40 [debug  ] read message: EOF
2017/06/13 23:01:40 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50624->127.0.0.1:8890: use of closed network connection
2017/06/13 23:03:34 [debug  ] read message: EOF
2017/06/13 23:03:34 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50657->127.0.0.1:8890: use of closed network connection
2017/06/13 23:10:26 [debug  ] read message: EOF
2017/06/13 23:10:26 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50759->127.0.0.1:8890: use of closed network connection
2017/06/13 23:11:24 [debug  ] read message: EOF
2017/06/13 23:11:24 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50803->127.0.0.1:8890: use of closed network connection
2017/06/13 23:15:43 [debug  ] read message: EOF
2017/06/13 23:15:43 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50855->127.0.0.1:8890: use of closed network connection
2017/06/13 23:17:32 [debug  ] read message: EOF
2017/06/13 23:17:32 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50893->127.0.0.1:8890: use of closed network connection
2017/06/13 23:22:48 [debug  ] read message: EOF
2017/06/13 23:22:48 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50937->127.0.0.1:8890: use of closed network connection
2017/06/13 23:26:10 [debug  ] read message: EOF
2017/06/13 23:26:10 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:50997->127.0.0.1:8890: use of closed network connection
2017/06/13 23:27:51 [debug  ] read message: EOF
2017/06/13 23:27:51 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51065->127.0.0.1:8890: use of closed network connection
2017/06/13 23:41:18 [debug  ] read message: EOF
2017/06/13 23:41:18 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51089->127.0.0.1:8890: use of closed network connection
2017/06/13 23:43:31 [debug  ] read message: EOF
2017/06/13 23:43:31 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51747->127.0.0.1:8890: use of closed network connection
2017/06/13 23:45:17 [debug  ] read message: EOF
2017/06/13 23:45:17 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51781->127.0.0.1:8890: use of closed network connection
2017/06/13 23:48:31 [debug  ] read message: EOF
2017/06/13 23:48:31 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:51898->127.0.0.1:8890: use of closed network connection
2017/06/13 23:53:50 [debug  ] read message: EOF
2017/06/13 23:53:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52070->127.0.0.1:8890: use of closed network connection
2017/06/13 23:55:11 [debug  ] read message: EOF
2017/06/13 23:55:11 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52116->127.0.0.1:8890: use of closed network connection
2017/06/13 23:56:59 [debug  ] read message: EOF
2017/06/13 23:56:59 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52172->127.0.0.1:8890: use of closed network connection
2017/06/13 23:57:57 [debug  ] read message: EOF
2017/06/13 23:57:57 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52215->127.0.0.1:8890: use of closed network connection
2017/06/14 00:00:00 [debug  ] read message: EOF
2017/06/14 00:00:00 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52267->127.0.0.1:8890: use of closed network connection
2017/06/14 00:01:03 [debug  ] read message: EOF
2017/06/14 00:01:03 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52314->127.0.0.1:8890: use of closed network connection
2017/06/14 00:04:36 [debug  ] read message: EOF
2017/06/14 00:04:36 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52365->127.0.0.1:8890: use of closed network connection
2017/06/14 00:11:14 [debug  ] read message: EOF
2017/06/14 00:11:14 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:52580->127.0.0.1:8890: use of closed network connection
2017/06/14 00:38:50 [debug  ] read message: EOF
2017/06/14 00:38:50 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53341->127.0.0.1:8890: use of closed network connection
2017/06/14 00:41:25 [debug  ] read message: EOF
2017/06/14 00:41:25 [error  ] newGSConn io.ReadFull error1:read tcp 127.0.0.1:53425->127.0.0.1:8890: use of closed network connection
2017/06/14 02:02:11 [release] Leaf closing down (signal: interrupt)
